"Citable Reference","Context Description","Title","Description","Start Date","Start Date (num)","End Date","End Date (num)","Covering Dates","Held by","Catalogue level","References","Opening Date","Closure Status","Closure Type","Closure Code","Subjects","Digitised","ID","Score"
"WO 171/5082","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Regiments Royal Horse Artillery.","5 Regt.","5 Regt.","01/01/1945","19450101","31/08/1945","19450831","1945 Jan., Feb., Aug.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445189","81.27808"
"WO 171/5333","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Bomb Disposal Companies.","5 Coy.","5 Coy.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.-Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445440","81.27808"
"WO 171/9059","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.","5 Regt.","5 Regt.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449165","81.27808"
"WO 171/4810","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Field Regiments.","5 Regt.","5 Regt.","01/11/1945","19451101","30/11/1945","19451130","1945 Nov., Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4444917","81.27808"
"WO 171/1800","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Assault Brigades and Squadrons.","5 Regt.","5 Regt.","01/06/1944","19440601","31/12/1944","19441231","1944 June- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10002 Air Force;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4441908","81.23544"
"WO 171/4995","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Light Anti-Aircraft Searchlight Batteries.","5Bty.","5Bty.","01/01/1945","19450101","31/07/1945","19450731","1945 Jan.- July","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445102","81.23544"
"WO 171/7885","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. MILITARY GOVERNMENT. Civil Affairs Units.","5 Gp.","5 Gp.","01/01/1945","19450101","28/02/1945","19450228","1945 Jan.- Feb.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447991","81.23544"
"WO 171/1902","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Engineer Base Depots and Workshops.","5 Depot","5 Depot.","01/06/1944","19440601","31/12/1944","19441231","1944 June- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442010","81.23544"
"WO 171/2040","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Special Cipher Sections.","5 Sec.","5 Sec.","01/09/1944","19440901","30/09/1944","19440930","1944 Sept.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442148","81.23544"
"WO 171/8336","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ARMY FILM AND PHOTO SECTION.","5 Sec.","5 Sec.","01/01/1945","19450101","31/12/1945","19451231","1945 Jan.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448442","81.23544"
"WO 171/2020","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL SIGNALS. Multi-Channel Sections.","5 Sec.","5 Sec.","01/05/1944","19440501","31/12/1944","19441231","1944 May- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4442128","81.23544"
"WO 171/10143","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARMY ORDNANCE CORPS. Army Film and Photo Section.","5 Sec.","5 Sec.","01/01/1946","19460101","30/04/1946","19460430","1946 Jan.- Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4450249","81.23544"
"WO 171/4802","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Flak Disarmament Troops.","5 Tp.","5 Tp.","01/09/1945","19450901","31/12/1945","19451231","1945 Sept.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10030 Disarmament;
        C10028 Diaries;
        C10092 Army","","C4444909","81.23544"
"WO 171/5093","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ARTILLERY. Searchlight Batteries.","5 Battery.","5 Battery.","01/04/1945","19450401","30/06/1945","19450630","1945 Apr.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445200","81.23544"
"WO 171/9596","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. ROYAL ENGINEERS. Stores Sections.","5 Sec.","5 Sec.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449702","81.23544"
"WO 171/7606","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. TOWN MAJORS.","5 Town Major","5 Town Major.","01/03/1945","19450301","31/12/1945","19451231","1945 Mar.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4447712","78.72362"
"WO 171/5176","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","5 Dorsetshire Regiment","5 Dorsetshire Regiment.","01/08/1945","19450801","31/12/1945","19451231","1945 Aug.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4445283","78.72362"
"WO 171/7895","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. MILITARY GOVERNMENT. Civil Affairs Units.","5 Inland Dep.","5 Inland Dep.","01/01/1945","19450101","30/04/1945","19450430","1945 Jan.- Apr.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4448001","78.72362"
"WO 171/3543","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. CIVIL AFFAIRS.","5 Inland Depot","5 Inland Depot.","01/05/1944","19440501","31/12/1944","19441231","1944 May - Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443649","78.72362"
"WO 171/3446","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. VETERINARY SERVICES.","5 Vet.Hospital","5 Vet.Hospital.","01/09/1944","19440901","31/12/1944","19441231","1944 Sept.- Dec.","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4443552","78.72362"
"WO 171/9293","War Office: Allied Expeditionary Force, North West Europe (British Element): War Diaries, Second World War. INFANTRY REGIMENTS.","1/5 Welch","1/5 Welch.","01/01/1946","19460101","30/06/1946","19460630","1946 Jan.- June","The National Archives, Kew","6","","10/01/1996","Open Document, Open Description","Closed Until","1996","C10131 Europe and Russia;
        C10019 Conflict;
        C10065 Armed Forces (General Administration);
        C10075 Operations, battles and campaigns;
        C10028 Diaries;
        C10092 Army","","C4449399","78.72362"
